"ensembl_gene_id","external_gene_name","description","Given_id","log2FoldChange","AveExpr","t","P.Value","padj","B"
"ENSG00000136811","ODF2","outer dense fiber of sperm tails 2 [Source:HGNC Symbol;Acc:HGNC:8114]",4957,-0.225878968,0.388949346,-0.733619448,0.4680393,0.590350283,-7.363681719
"ENSG00000291355","OMD","osteomodulin [Source:HGNC Symbol;Acc:HGNC:8134]",4958,-0.04157996,0.163995507,-0.204959832,0.838784185,0.890535708,-7.616162316
"ENSG00000127083","OMD","osteomodulin [Source:HGNC Symbol;Acc:HGNC:8134]",4958,-0.04157996,0.163995507,-0.204959832,0.838784185,0.890535708,-7.616162316
"ENSG00000105953","OGDH","oxoglutarate dehydrogenase [Source:HGNC Symbol;Acc:HGNC:8124]",4967,-0.390703968,-0.015053105,-3.280954252,0.002338613,0.010353247,-2.820754497
"ENSG00000114026","OGG1","8-oxoguanine DNA glycosylase [Source:HGNC Symbol;Acc:HGNC:8125]",4968,-0.225834623,0.245418301,-1.366228269,0.18053297,0.292909951,-6.704665017
"ENSG00000106809","OGN","osteoglycin [Source:HGNC Symbol;Acc:HGNC:8126]",4969,-0.189215377,-0.291792075,-1.474504308,0.149234763,0.254266401,-6.555448804
"ENSG00000291350","OGN","osteoglycin [Source:HGNC Symbol;Acc:HGNC:8126]",4969,-0.189215377,-0.291792075,-1.474504308,0.149234763,0.254266401,-6.555448804
"ENSG00000173391","OLR1","oxidized low density lipoprotein receptor 1 [Source:HGNC Symbol;Acc:HGNC:8133]",4973,-0.032689484,0.070810458,-0.266538869,0.79137954,0.856353428,-7.60129058
"ENSG00000291720","OMG","oligodendrocyte myelin glycoprotein [Source:HGNC Symbol;Acc:HGNC:8135]",4974,0.088090675,-0.472749592,0.758063245,0.453459044,0.577427726,-7.345267027
"ENSG00000126861","OMG","oligodendrocyte myelin glycoprotein [Source:HGNC Symbol;Acc:HGNC:8135]",4974,0.088090675,-0.472749592,0.758063245,0.453459044,0.577427726,-7.345267027
"ENSG00000254550","OMP","olfactory marker protein [Source:HGNC Symbol;Acc:HGNC:8136]",4975,0.190909028,0.182554739,0.938544961,0.354360549,0.482987291,-7.191360951
"ENSG00000198836","OPA1","OPA1 mitochondrial dynamin like GTPase [Source:HGNC Symbol;Acc:HGNC:8140]",4976,0.045046925,-0.133832516,0.188221266,0.851784178,0.900198333,-7.619535027
"ENSG00000183715","OPCML","opioid binding protein/cell adhesion molecule like [Source:HGNC Symbol;Acc:HGNC:8143]",4978,-0.218204067,-0.039306373,-1.510291044,0.139895185,0.241952191,-6.503917527
"ENSG00000164761","TNFRSF11B","TNF receptor superfamily member 11b [Source:HGNC Symbol;Acc:HGNC:11909]",4982,-0.11925873,0.573528186,-0.548042994,0.587121528,0.694611636,-7.484265933
"ENSG00000079482","OPHN1","oligophrenin 1 [Source:HGNC Symbol;Acc:HGNC:8148]",4983,-0.058803373,-0.003682598,-0.428822653,0.670665468,0.762793385,-7.543606044
"ENSG00000116329","OPRD1","opioid receptor delta 1 [Source:HGNC Symbol;Acc:HGNC:8153]",4985,0.393322421,0.096803513,2.182322848,0.035846085,0.086079071,-5.346456495
"ENSG00000082556","OPRK1","opioid receptor kappa 1 [Source:HGNC Symbol;Acc:HGNC:8154]",4986,-0.166147817,-0.905802696,-1.201349676,0.237637097,0.359300615,-6.912079617
"ENSG00000277044","OPRL1","opioid related nociceptin receptor 1 [Source:HGNC Symbol;Acc:HGNC:8155]",4987,0.097587103,-0.422729575,0.818257667,0.418715339,0.545122865,-7.297434687
"ENSG00000125510","OPRL1","opioid related nociceptin receptor 1 [Source:HGNC Symbol;Acc:HGNC:8155]",4987,0.097587103,-0.422729575,0.818257667,0.418715339,0.545122865,-7.297434687
"ENSG00000112038","OPRM1","opioid receptor mu 1 [Source:HGNC Symbol;Acc:HGNC:8156]",4988,0.117635119,-0.471059232,0.845298464,0.403653844,0.530994862,-7.2748024
"ENSG00000184302","SIX6","SIX homeobox 6 [Source:HGNC Symbol;Acc:HGNC:10892]",4990,-0.206952183,-0.057504493,-1.415050504,0.165840502,0.274855026,-6.638638351
"ENSG00000184166","OR1D2","olfactory receptor family 1 subfamily D member 2 [Source:HGNC Symbol;Acc:HGNC:8183]",4991,-0.290005357,0.635892974,-2.247455725,0.030978682,0.077060715,-5.216584576
"ENSG00000168124","OR1F1","olfactory receptor family 1 subfamily F member 1 [Source:HGNC Symbol;Acc:HGNC:8194]",4992,0.171281845,0.489664624,0.869868078,0.390266137,0.518180543,-7.253626197
"ENSG00000168158","OR2C1","olfactory receptor family 2 subfamily C member 1 [Source:HGNC Symbol;Acc:HGNC:8242]",4993,-0.167880754,0.13342402,-1.278480617,0.209446133,0.327206452,-6.818070277
"ENSG00000180090","OR3A1","olfactory receptor family 3 subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:8282]",4994,-0.423650893,-0.00853268,-2.924816988,0.005995403,0.021570699,-3.710077529
"ENSG00000221882","OR3A2","olfactory receptor family 3 subfamily A member 2 [Source:HGNC Symbol;Acc:HGNC:8283]",4995,-0.191255159,-0.322713235,-1.834159245,0.075095731,0.150842622,-5.98953082
"ENSG00000085840","ORC1","origin recognition complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:8487]",4998,0.118337897,0.261582925,0.806910374,0.425137174,0.551285236,-7.306721074
"ENSG00000115942","ORC2","origin recognition complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:8488]",4999,-0.12840754,1.006309641,-0.86914838,0.390654249,0.518458443,-7.254254761
"ENSG00000115947","ORC4","origin recognition complex subunit 4 [Source:HGNC Symbol;Acc:HGNC:8490]",5000,0.331650198,0.204602124,1.819640874,0.077327759,0.154389585,-6.014383417
"ENSG00000164815","ORC5","origin recognition complex subunit 5 [Source:HGNC Symbol;Acc:HGNC:8491]",5001,0.220861607,0.17090482,1.942338977,0.06013121,0.127273447,-5.799270382
"ENSG00000276130","SLC22A18","solute carrier family 22 member 18 [Source:HGNC Symbol;Acc:HGNC:10964]",5002,0.19078869,0.26604616,1.0521998,0.299878092,0.427034738,-7.078477751
"ENSG00000110628","SLC22A18","solute carrier family 22 member 18 [Source:HGNC Symbol;Acc:HGNC:10964]",5002,0.19078869,0.26604616,1.0521998,0.299878092,0.427034738,-7.078477751
"ENSG00000254827","SLC22A18AS","SLC22A18 antisense RNA [Source:HGNC Symbol;Acc:HGNC:10965]",5003,0.190868056,0.306446895,0.915022547,0.366406109,0.494737708,-7.213195321
"ENSG00000274454","SLC22A18AS","SLC22A18 antisense RNA [Source:HGNC Symbol;Acc:HGNC:10965]",5003,0.190868056,0.306446895,0.915022547,0.366406109,0.494737708,-7.213195321
"ENSG00000229314","ORM1","orosomucoid 1 [Source:HGNC Symbol;Acc:HGNC:8498]",5004,0.158806151,0.036329657,1.262104968,0.215210085,0.333968567,-6.838476656
"ENSG00000228278","ORM2","orosomucoid 2 [Source:HGNC Symbol;Acc:HGNC:8499]",5005,0.113277579,0.099293709,0.746564193,0.460284482,0.583469614,-7.354002646
"ENSG00000110048","OSBP","oxysterol binding protein [Source:HGNC Symbol;Acc:HGNC:8503]",5007,-0.089882044,-0.284167892,-0.43972367,0.66282544,0.756581639,-7.538774562
"ENSG00000099985","OSM","oncostatin M [Source:HGNC Symbol;Acc:HGNC:8506]",5008,-0.365204762,-1.953828431,-1.499889662,0.142560101,0.24545491,-6.51900716
"ENSG00000036473","OTC","ornithine transcarbamylase [Source:HGNC Symbol;Acc:HGNC:8512]",5009,-0.386257044,-0.142954657,-2.610062118,0.013208174,0.039694368,-4.443442761
"ENSG00000013297","CLDN11","claudin 11 [Source:HGNC Symbol;Acc:HGNC:8514]",5010,-0.261598115,-0.126732843,-0.870272634,0.39004808,0.517957797,-7.25327265
"ENSG00000115507","OTX1","orthodenticle homeobox 1 [Source:HGNC Symbol;Acc:HGNC:8521]",5013,-0.24875,0.376698529,-1.977384283,0.055871057,0.120567313,-5.735746037
"ENSG00000165588","OTX2","orthodenticle homeobox 2 [Source:HGNC Symbol;Acc:HGNC:8522]",5015,-0.471888889,1.560644199,-3.185480708,0.003023578,0.012649881,-3.064787209
"ENSG00000085465","OVGP1","oviductal glycoprotein 1 [Source:HGNC Symbol;Acc:HGNC:8524]",5016,-0.019476091,-0.100111928,-0.090348297,0.928522629,0.953465331,-7.63351395
"ENSG00000172818","OVOL1","ovo like transcriptional repressor 1 [Source:HGNC Symbol;Acc:HGNC:8525]",5017,-0.695042956,-1.87142402,-3.814525917,0.000528729,0.003172818,-1.392586753
"ENSG00000155463","OXA1L","OXA1L mitochondrial inner membrane protein [Source:HGNC Symbol;Acc:HGNC:8526]",5018,-0.420576091,0.667134804,-3.98223076,0.000326381,0.002142477,-0.924558575
"ENSG00000083720","OXCT1","3-oxoacid CoA-transferase 1 [Source:HGNC Symbol;Acc:HGNC:8527]",5019,-0.279840079,0.259198121,-1.998753087,0.053404162,0.116553967,-5.696566598
"ENSG00000101405","OXT","oxytocin/neurophysin I prepropeptide [Source:HGNC Symbol;Acc:HGNC:8528]",5020,0.203096627,0.280591912,1.658463592,0.106110667,0.196389972,-6.279138026
"ENSG00000180914","OXTR","oxytocin receptor [Source:HGNC Symbol;Acc:HGNC:8529]",5021,-0.408346925,0.083239788,-2.812363953,0.007989117,0.026938384,-3.978193383
"ENSG00000108405","P2RX1","purinergic receptor P2X 1 [Source:HGNC Symbol;Acc:HGNC:8533]",5023,-1.214900496,-2.650030229,-7.830079423,3.22e-09,8.35e-08,10.54607319
"ENSG00000109991","P2RX3","purinergic receptor P2X 3 [Source:HGNC Symbol;Acc:HGNC:8534]",5024,-0.490718254,0.923932598,-2.253131647,0.030583901,0.076309278,-5.205131157
"ENSG00000135124","P2RX4","purinergic receptor P2X 4 [Source:HGNC Symbol;Acc:HGNC:8535]",5025,-0.007454464,0.495300654,-0.053603878,0.957553859,0.972985021,-7.63622719
"ENSG00000083454","P2RX5","purinergic receptor P2X 5 [Source:HGNC Symbol;Acc:HGNC:8536]",5026,-0.4727875,0.438895016,-3.352985133,0.001922709,0.008857343,-2.634119131
"ENSG00000089041","P2RX7","purinergic receptor P2X 7 [Source:HGNC Symbol;Acc:HGNC:8537]",5027,-0.250602381,0.80882884,-1.798850066,0.080622085,0.159447151,-6.049688176
"ENSG00000169860","P2RY1","purinergic receptor P2Y1 [Source:HGNC Symbol;Acc:HGNC:8539]",5028,-0.951803571,-3.339433007,-4.356987945,0.000108876,0.000873134,0.147059235
"ENSG00000175591","P2RY2","purinergic receptor P2Y2 [Source:HGNC Symbol;Acc:HGNC:8541]",5029,-0.420630952,-0.361687092,-3.578092582,0.001031918,0.005400182,-2.03787148
"ENSG00000186912","P2RY4","pyrimidinergic receptor P2Y4 [Source:HGNC Symbol;Acc:HGNC:8542]",5030,-0.088999702,-0.013896242,-0.445732667,0.658520106,0.752998203,-7.536060008
"ENSG00000171631","P2RY6","pyrimidinergic receptor P2Y6 [Source:HGNC Symbol;Acc:HGNC:8543]",5031,-0.540289583,-0.614550654,-2.262933887,0.029912717,0.075052959,-5.185300469
"ENSG00000244165","P2RY11","purinergic receptor P2Y11 [Source:HGNC Symbol;Acc:HGNC:8540]",5032,-0.63112629,3.025019608,-1.931058506,0.061560975,0.129598213,-5.819523163
"ENSG00000122884","P4HA1","prolyl 4-hydroxylase subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:8546]",5033,-0.350925198,1.380423611,-2.589362098,0.013890898,0.041297391,-4.489744939
"ENSG00000185624","P4HB","prolyl 4-hydroxylase subunit beta [Source:HGNC Symbol;Acc:HGNC:8548]",5034,-0.286497718,-0.125128676,-1.854530679,0.072056532,0.146247207,-5.954384542
"ENSG00000170515","PA2G4","proliferation-associated 2G4 [Source:HGNC Symbol;Acc:HGNC:8550]",5036,-0.518641766,-0.748303513,-4.097929709,0.000233182,0.001631289,-0.597245871
"ENSG00000089220","PEBP1","phosphatidylethanolamine binding protein 1 [Source:HGNC Symbol;Acc:HGNC:8630]",5037,-0.259624901,0.281461601,-2.302805888,0.027316684,0.069834244,-5.1039779
"ENSG00000151846","PABPC3","poly(A) binding protein cytoplasmic 3 [Source:HGNC Symbol;Acc:HGNC:8556]",5042,-0.378111905,-0.031232026,-2.910574837,0.006219191,0.022182995,-3.744392328
"ENSG00000140564","FURIN","furin, paired basic amino acid cleaving enzyme [Source:HGNC Symbol;Acc:HGNC:8568]",5045,-0.310905655,-0.609501225,-2.211094264,0.033617707,0.081979584,-5.289443206
"ENSG00000140479","PCSK6","proprotein convertase subtilisin/kexin type 6 [Source:HGNC Symbol;Acc:HGNC:8569]",5046,-0.074549008,-2.586327206,-0.291882777,0.772089714,0.84133978,-7.594045927
"ENSG00000122133","PAEP","progestagen associated endometrial protein [Source:HGNC Symbol;Acc:HGNC:8573]",5047,-0.158179067,-0.726899918,-1.045618183,0.30286523,0.430196199,-7.085346048
"ENSG00000007168","PAFAH1B1","platelet activating factor acetylhydrolase 1b regulatory subunit 1 [Source:HGNC Symbol;Acc:HGNC:8574]",5048,-0.199885615,-0.618610703,-1.422916753,0.163563495,0.272128471,-6.627806418
"ENSG00000168092","PAFAH1B2","platelet activating factor acetylhydrolase 1b catalytic subunit 2 [Source:HGNC Symbol;Acc:HGNC:8575]",5049,0.284514187,-0.006846405,1.677999799,0.102206167,0.191023764,-6.24815341
"ENSG00000079462","PAFAH1B3","platelet activating factor acetylhydrolase 1b catalytic subunit 3 [Source:HGNC Symbol;Acc:HGNC:8576]",5050,0.53417252,-0.214120915,2.13207786,0.040054031,0.093624086,-5.444653237
"ENSG00000158006","PAFAH2","platelet activating factor acetylhydrolase 2 [Source:HGNC Symbol;Acc:HGNC:8579]",5051,0.42698621,0.001704657,1.923254673,0.062567181,0.131277367,-5.833478258
"ENSG00000117450","PRDX1","peroxiredoxin 1 [Source:HGNC Symbol;Acc:HGNC:9352]",5052,-0.150683829,0.131140523,-0.845484259,0.403551541,0.530894472,-7.27464445
"ENSG00000171759","PAH","phenylalanine hydroxylase [Source:HGNC Symbol;Acc:HGNC:8582]",5053,-0.043555556,-1.165761029,-0.21369987,0.832014188,0.885553793,-7.61428741
"ENSG00000106366","SERPINE1","serpin family E member 1 [Source:HGNC Symbol;Acc:HGNC:8583]",5054,-0.504648214,-1.656107435,-3.188868462,0.002996304,0.012571558,-3.056195241
"ENSG00000197632","SERPINB2","serpin family B member 2 [Source:HGNC Symbol;Acc:HGNC:8584]",5055,-0.568585714,1.803009804,-1.408497073,0.167756422,0.27723518,-6.647621603
"ENSG00000149269","PAK1","p21 (RAC1) activated kinase 1 [Source:HGNC Symbol;Acc:HGNC:8590]",5058,0.191129067,0.250934232,0.963376034,0.341931135,0.470068462,-7.16774038
"ENSG00000180370","PAK2","p21 (RAC1) activated kinase 2 [Source:HGNC Symbol;Acc:HGNC:8591]",5062,-0.399602778,0.479254902,-2.75213196,0.009296694,0.03025596,-4.119071383
"ENSG00000077264","PAK3","p21 (RAC1) activated kinase 3 [Source:HGNC Symbol;Acc:HGNC:8592]",5063,-0.251572718,0.56545915,-0.885242902,0.382033429,0.509904271,-7.240079304
"ENSG00000099864","PALM","paralemmin [Source:HGNC Symbol;Acc:HGNC:8594]",5064,0.791324802,-0.043640931,3.611248904,0.000940374,0.005008434,-1.948492721
"ENSG00000145730","PAM","peptidylglycine alpha-amidating monooxygenase [Source:HGNC Symbol;Acc:HGNC:8596]",5066,-0.107639087,-0.002873366,-0.887621878,0.38076956,0.50867766,-7.237962885
"ENSG00000113805","CNTN3","contactin 3 [Source:HGNC Symbol;Acc:HGNC:2173]",5067,-0.195977778,0.981635212,-0.6059514,0.548435035,0.66106258,-7.450304653
"ENSG00000172016","REG3A","regenerating family member 3 alpha [Source:HGNC Symbol;Acc:HGNC:8601]",5068,0.106047321,-0.129910539,0.785956204,0.437152455,0.562307579,-7.323540872
"ENSG00000182752","PAPPA","pappalysin 1 [Source:HGNC Symbol;Acc:HGNC:8602]",5069,0.304355357,0.346874183,1.385688091,0.174560095,0.285643791,-6.678596687
"ENSG00000185345","PRKN","parkin RBR E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:HGNC:8607]",5071,-0.389241468,-0.728955065,-3.066890138,0.004141458,0.016128416,-3.362315984
"ENSG00000140694","PARN","poly(A)-specific ribonuclease [Source:HGNC Symbol;Acc:HGNC:8609]",5073,-0.514765179,0.040259395,-3.736928273,0.000659514,0.0037799,-1.606350548
"ENSG00000274829","PARN","poly(A)-specific ribonuclease [Source:HGNC Symbol;Acc:HGNC:8609]",5073,-0.514765179,0.040259395,-3.736928273,0.000659514,0.0037799,-1.606350548
"ENSG00000177425","PAWR","pro-apoptotic WT1 regulator [Source:HGNC Symbol;Acc:HGNC:8614]",5074,-0.166395833,0.802379902,-0.765908566,0.448836709,0.57328866,-7.339232929
"ENSG00000125813","PAX1","paired box 1 [Source:HGNC Symbol;Acc:HGNC:8615]",5075,-0.092308036,0.036306781,-0.799524386,0.42934923,0.555286633,-7.312698469
"ENSG00000075891","PAX2","paired box 2 [Source:HGNC Symbol;Acc:HGNC:8616]",5076,0.194629563,0.034462418,0.915905578,0.365949158,0.494318393,-7.212385197
"ENSG00000135903","PAX3","paired box 3 [Source:HGNC Symbol;Acc:HGNC:8617]",5077,-0.310226389,1.019604167,-2.184727186,0.035654957,0.085758593,-5.341713784
"ENSG00000106331","PAX4","paired box 4 [Source:HGNC Symbol;Acc:HGNC:8618]",5078,-0.028339881,0.223447304,-0.124990824,0.901241964,0.935251923,-7.629688063
"ENSG00000196092","PAX5","paired box 5 [Source:HGNC Symbol;Acc:HGNC:8619]",5079,-0.226310417,-0.242167892,-1.405908297,0.168518021,0.278148705,-6.651159961
"ENSG00000007372","PAX6","paired box 6 [Source:HGNC Symbol;Acc:HGNC:8620]",5080,-0.070217659,-0.188870098,-0.667483261,0.508816406,0.62636218,-7.410564722
"ENSG00000009709","PAX7","paired box 7 [Source:HGNC Symbol;Acc:HGNC:8621]",5081,-0.255780456,-0.098126225,-1.491794905,0.144662041,0.248201701,-6.530687015
"ENSG00000136940","PDCL","phosducin like [Source:HGNC Symbol;Acc:HGNC:8770]",5082,-0.07621994,0.022227124,-0.608689958,0.546638488,0.659699281,-7.448615849
"ENSG00000198807","PAX9","paired box 9 [Source:HGNC Symbol;Acc:HGNC:8623]",5083,-0.089494544,-0.535423611,-0.8514115,0.400296379,0.527833963,-7.269588047
"ENSG00000185630","PBX1","PBX homeobox 1 [Source:HGNC Symbol;Acc:HGNC:8632]",5087,-0.277747718,-0.352942402,-1.91557624,0.063571031,0.132871653,-5.847164452
"ENSG00000204304","PBX2","PBX homeobox 2 [Source:HGNC Symbol;Acc:HGNC:8633]",5089,-0.746772123,0.824824346,-5.153879405,9.93e-06,0.000113709,2.507854796
"ENSG00000237344","PBX2","PBX homeobox 2 [Source:HGNC Symbol;Acc:HGNC:8633]",5089,-0.746772123,0.824824346,-5.153879405,9.93e-06,0.000113709,2.507854796
"ENSG00000206315","PBX2","PBX homeobox 2 [Source:HGNC Symbol;Acc:HGNC:8633]",5089,-0.746772123,0.824824346,-5.153879405,9.93e-06,0.000113709,2.507854796
"ENSG00000236353","PBX2","PBX homeobox 2 [Source:HGNC Symbol;Acc:HGNC:8633]",5089,-0.746772123,0.824824346,-5.153879405,9.93e-06,0.000113709,2.507854796
"ENSG00000225987","PBX2","PBX homeobox 2 [Source:HGNC Symbol;Acc:HGNC:8633]",5089,-0.746772123,0.824824346,-5.153879405,9.93e-06,0.000113709,2.507854796
"ENSG00000232005","PBX2","PBX homeobox 2 [Source:HGNC Symbol;Acc:HGNC:8633]",5089,-0.746772123,0.824824346,-5.153879405,9.93e-06,0.000113709,2.507854796
"ENSG00000224952","PBX2","PBX homeobox 2 [Source:HGNC Symbol;Acc:HGNC:8633]",5089,-0.746772123,0.824824346,-5.153879405,9.93e-06,0.000113709,2.507854796
"ENSG00000167081","PBX3","PBX homeobox 3 [Source:HGNC Symbol;Acc:HGNC:8634]",5090,-0.283861111,1.124088235,-2.01834767,0.051226021,0.11282854,-5.660345954
"ENSG00000173599","PC","pyruvate carboxylase [Source:HGNC Symbol;Acc:HGNC:8636]",5091,-0.061195734,0.477814951,-0.451444691,0.654438463,0.749859813,-7.53344584
"ENSG00000166228","PCBD1","pterin-4 alpha-carbinolamine dehydratase 1 [Source:HGNC Symbol;Acc:HGNC:8646]",5092,-0.007951091,-0.391856618,-0.056084672,0.955591516,0.97177128,-7.636087597
"ENSG00000169564","PCBP1","poly(rC) binding protein 1 [Source:HGNC Symbol;Acc:HGNC:8647]",5093,0.087238194,-0.525858252,0.744712802,0.461388982,0.58451596,-7.355397027
"ENSG00000197111","PCBP2","poly(rC) binding protein 2 [Source:HGNC Symbol;Acc:HGNC:8648]",5094,-0.180469147,-0.160792075,-0.968383749,0.339460143,0.467700006,-7.162905873
"ENSG00000175198","PCCA","propionyl-CoA carboxylase subunit alpha [Source:HGNC Symbol;Acc:HGNC:8653]",5095,-0.212114087,-1.442674428,-1.132079701,0.265254591,0.389898564,-6.991907717
"ENSG00000114054","PCCB","propionyl-CoA carboxylase subunit beta [Source:HGNC Symbol;Acc:HGNC:8654]",5096,0.106379365,-0.362802288,0.49887122,0.620973724,0.722745454,-7.510471341
"ENSG00000156453","PCDH1","protocadherin 1 [Source:HGNC Symbol;Acc:HGNC:8655]",5097,-0.089409524,-0.387840686,-0.748188701,0.459316608,0.582844106,-7.352776381
"ENSG00000240184","PCDHGC3","protocadherin gamma subfamily C, 3 [Source:HGNC Symbol;Acc:HGNC:8716]",5098,-0.401499802,1.983102941,-2.353385387,0.024315963,0.06382435,-4.99931473
"ENSG00000169851","PCDH7","protocadherin 7 [Source:HGNC Symbol;Acc:HGNC:8659]",5099,-0.473834722,-1.724468137,-2.3184258,0.026356215,0.067961725,-5.071833889
"ENSG00000136099","PCDH8","protocadherin 8 [Source:HGNC Symbol;Acc:HGNC:8660]",5100,-0.242399702,-0.722098448,-1.631114646,0.111783054,0.204359463,-6.321991941
"ENSG00000184226","PCDH9","protocadherin 9 [Source:HGNC Symbol;Acc:HGNC:8661]",5101,-0.368669841,-0.127356618,-1.180359281,0.245772908,0.368244672,-6.936732096
"ENSG00000188488","SERPINA5","serpin family A member 5 [Source:HGNC Symbol;Acc:HGNC:8723]",5104,0.112455159,0.050816176,0.642048603,0.525001447,0.640294763,-7.427446451
"ENSG00000124253","PCK1","phosphoenolpyruvate carboxykinase 1 [Source:HGNC Symbol;Acc:HGNC:8724]",5105,-0.340189187,1.061985294,-1.583973234,0.122144688,0.218494846,-6.394417993
"ENSG00000100889","PCK2","phosphoenolpyruvate carboxykinase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:8725]",5106,0.151193651,0.394606209,0.587035043,0.560927015,0.672222934,-7.461766131
"ENSG00000285241","PCK2","phosphoenolpyruvate carboxykinase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:8725]",5106,0.151193651,0.394606209,0.587035043,0.560927015,0.672222934,-7.461766131
"ENSG00000078674","PCM1","pericentriolar material 1 [Source:HGNC Symbol;Acc:HGNC:8727]",5108,-0.296993056,0.790055964,-1.630271092,0.111961907,0.204633777,-6.323304013
"ENSG00000120265","PCMT1","protein-L-isoaspartate (D-aspartate) O-methyltransferase [Source:HGNC Symbol;Acc:HGNC:8728]",5110,-0.528040278,-0.586658905,-2.63860986,0.012317301,0.037576055,-4.379179503
"ENSG00000132646","PCNA","proliferating cell nuclear antigen [Source:HGNC Symbol;Acc:HGNC:8729]",5111,0.420432044,0.194185049,1.926996478,0.062082966,0.130435994,-5.826792731
"ENSG00000160299","PCNT","pericentrin [Source:HGNC Symbol;Acc:HGNC:16068]",5116,-0.46096498,2.904740196,-3.106452349,0.00373095,0.01487265,-3.263769611
"ENSG00000106333","PCOLCE","procollagen C-endopeptidase enhancer [Source:HGNC Symbol;Acc:HGNC:8738]",5118,-0.246283631,0.361267565,-1.467381236,0.151151708,0.256854857,-6.565575572
"ENSG00000131165","CHMP1A","charged multivesicular body protein 1A [Source:HGNC Symbol;Acc:HGNC:8740]",5119,-0.068867857,-1.207882353,-0.346646484,0.730920797,0.810035309,-7.576158311
"ENSG00000183036","PCP4","Purkinje cell protein 4 [Source:HGNC Symbol;Acc:HGNC:8742]",5121,-0.291662103,-0.245844771,-2.597550491,0.013617036,0.040636598,-4.471458839
"ENSG00000291560","PCP4","Purkinje cell protein 4 [Source:HGNC Symbol;Acc:HGNC:8742]",5121,-0.291662103,-0.245844771,-2.597550491,0.013617036,0.040636598,-4.471458839
"ENSG00000175426","PCSK1","proprotein convertase subtilisin/kexin type 1 [Source:HGNC Symbol;Acc:HGNC:8743]",5122,-0.118268948,0.236976716,-0.784462295,0.438016797,0.563011608,-7.324723717
"ENSG00000099139","PCSK5","proprotein convertase subtilisin/kexin type 5 [Source:HGNC Symbol;Acc:HGNC:8747]",5125,-0.022834028,0.022244281,-0.164159937,0.870544301,0.913245558,-7.623881065
"ENSG00000125851","PCSK2","proprotein convertase subtilisin/kexin type 2 [Source:HGNC Symbol;Acc:HGNC:8744]",5126,0.036340476,0.068355392,0.213616157,0.832078971,0.885600631,-7.614305739
"ENSG00000102225","CDK16","cyclin dependent kinase 16 [Source:HGNC Symbol;Acc:HGNC:8749]",5127,0.12748373,-0.431546977,0.870630784,0.389855099,0.517766055,-7.252959526
"ENSG00000059758","CDK17","cyclin dependent kinase 17 [Source:HGNC Symbol;Acc:HGNC:8750]",5128,0.032317063,0.219197304,0.175971376,0.861324958,0.907034168,-7.621821677
"ENSG00000117266","CDK18","cyclin dependent kinase 18 [Source:HGNC Symbol;Acc:HGNC:8751]",5129,0.192332044,0.351312908,0.954455787,0.346362373,0.474537938,-7.176293178
"ENSG00000161217","PCYT1A","phosphate cytidylyltransferase 1A, choline [Source:HGNC Symbol;Acc:HGNC:8754]",5130,0.263551389,0.124782271,1.335834572,0.190176912,0.304763542,-6.744716179
"ENSG00000116703","PDC","phosducin [Source:HGNC Symbol;Acc:HGNC:8759]",5132,0.175136607,0.212801879,1.420755479,0.164186647,0.272855064,-6.630787855
"ENSG00000188389","PDCD1","programmed cell death 1 [Source:HGNC Symbol;Acc:HGNC:8760]",5133,-0.118598611,0.411277778,-1.187207927,0.243096288,0.365449087,-6.928732666
"ENSG00000276977","PDCD1","programmed cell death 1 [Source:HGNC Symbol;Acc:HGNC:8760]",5133,-0.118598611,0.411277778,-1.187207927,0.243096288,0.365449087,-6.928732666
"ENSG00000071994","PDCD2","programmed cell death 2 [Source:HGNC Symbol;Acc:HGNC:8762]",5134,0.189025298,-0.030398693,1.637279917,0.110482998,0.2025387,-6.31238473
"ENSG00000115252","PDE1A","phosphodiesterase 1A [Source:HGNC Symbol;Acc:HGNC:8774]",5136,0.166008532,-0.215871324,0.784585554,0.437945443,0.562987802,-7.324626205
"ENSG00000154678","PDE1C","phosphodiesterase 1C [Source:HGNC Symbol;Acc:HGNC:8776]",5137,0.005780258,-0.368887255,0.037551671,0.970257315,0.980675799,-7.636977841
"ENSG00000186642","PDE2A","phosphodiesterase 2A [Source:HGNC Symbol;Acc:HGNC:8777]",5138,-0.285005456,0.668433007,-1.126384551,0.267623961,0.392401485,-6.998275289
"ENSG00000172572","PDE3A","phosphodiesterase 3A [Source:HGNC Symbol;Acc:HGNC:8778]",5139,-0.0467875,-0.879380719,-0.265102926,0.792476597,0.857235876,-7.601681448
"ENSG00000152270","PDE3B","phosphodiesterase 3B [Source:HGNC Symbol;Acc:HGNC:8779]",5140,0.588851786,-0.126287173,2.122191363,0.040931697,0.095167964,-5.463767894
"ENSG00000065989","PDE4A","phosphodiesterase 4A [Source:HGNC Symbol;Acc:HGNC:8780]",5141,-1.571409722,-4.757183007,-7.398144537,1.14e-08,2.67e-07,9.276132539
