"ensembl_gene_id","external_gene_name","description","Given_id","log2FoldChange","AveExpr","t","P.Value","padj","B"
"ENSG00000115750","TAF1B","TATA-box binding protein associated factor, RNA polymerase I subunit B [Source:HGNC Symbol;Acc:HGNC:11533]",9014,0.178890625,-0.337901042,0.903619494,0.382546286,0.481518262,-7.049401073
"ENSG00000143498","TAF1A","TATA-box binding protein associated factor, RNA polymerase I subunit A [Source:HGNC Symbol;Acc:HGNC:11532]",9015,0.72740625,-0.38184375,3.254337392,0.006234653,0.019045786,-3.31687071
"ENSG00000102078","SLC25A14","solute carrier family 25 member 14 [Source:HGNC Symbol;Acc:HGNC:10984]",9016,-0.971796875,-0.601018229,-6.372744591,2.38e-05,0.00028053,2.396711802
"ENSG00000197965","MPZL1","myelin protein zero like 1 [Source:HGNC Symbol;Acc:HGNC:7226]",9019,-0.501101563,-0.225088542,-2.715527316,0.017589993,0.041676257,-4.339471742
"ENSG00000006062","MAP3K14","mitogen-activated protein kinase kinase kinase 14 [Source:HGNC Symbol;Acc:HGNC:6853]",9020,-0.923335938,-1.512309896,-4.1373108,0.001155335,0.005584599,-1.61396386
"ENSG00000282637","MAP3K14","mitogen-activated protein kinase kinase kinase 14 [Source:HGNC Symbol;Acc:HGNC:6853]",9020,-0.923335938,-1.512309896,-4.1373108,0.001155335,0.005584599,-1.61396386
"ENSG00000184557","SOCS3","suppressor of cytokine signaling 3 [Source:HGNC Symbol;Acc:HGNC:19391]",9021,-0.276789063,-0.253622396,-1.849233429,0.087158094,0.147873525,-5.845086233
"ENSG00000169583","CLIC3","chloride intracellular channel 3 [Source:HGNC Symbol;Acc:HGNC:2064]",9022,-1.610949219,2.756559896,-7.648668195,3.52e-06,5.64e-05,4.390513951
"ENSG00000138135","CH25H","cholesterol 25-hydroxylase [Source:HGNC Symbol;Acc:HGNC:1907]",9023,-0.535144531,0.521739583,-3.152157451,0.00759372,0.022051691,-3.513158074
"ENSG00000291428","BRSK2","BR serine/threonine kinase 2 [Source:HGNC Symbol;Acc:HGNC:11405]",9024,-0.404242188,0.329111979,-2.305964296,0.03813075,0.076406247,-5.0819104
"ENSG00000174672","BRSK2","BR serine/threonine kinase 2 [Source:HGNC Symbol;Acc:HGNC:11405]",9024,-0.404242188,0.329111979,-2.305964296,0.03813075,0.076406247,-5.0819104
"ENSG00000112130","RNF8","ring finger protein 8 [Source:HGNC Symbol;Acc:HGNC:10071]",9025,-0.100097656,-0.545635417,-0.39399311,0.699937465,0.770887865,-7.391531918
"ENSG00000130787","HIP1R","huntingtin interacting protein 1 related [Source:HGNC Symbol;Acc:HGNC:18415]",9026,0.041703125,1.042666667,0.156637148,0.877923944,0.910626313,-7.461176411
"ENSG00000144035","NAT8","N-acetyltransferase 8 (putative) [Source:HGNC Symbol;Acc:HGNC:18069]",9027,-0.429855469,-2.151359375,-1.802636058,0.094535355,0.157870042,-5.917775662
"ENSG00000291479","NAT8","N-acetyltransferase 8 (putative) [Source:HGNC Symbol;Acc:HGNC:18069]",9027,-0.429855469,-2.151359375,-1.802636058,0.094535355,0.157870042,-5.917775662
"ENSG00000103269","RHBDL1","rhomboid like 1 [Source:HGNC Symbol;Acc:HGNC:10007]",9028,0.093613281,-1.239658854,0.32739047,0.748555938,0.810404824,-7.417053966
"ENSG00000009954","BAZ1B","bromodomain adjacent to zinc finger domain 1B [Source:HGNC Symbol;Acc:HGNC:961]",9031,1.360246094,-0.202236979,5.835577859,5.69e-05,0.000560097,1.49098695
"ENSG00000142484","TM4SF5","transmembrane 4 L six family member 5 [Source:HGNC Symbol;Acc:HGNC:11857]",9032,2.408164063,-0.641044271,7.82241168,2.76e-06,4.57e-05,4.645429757
"ENSG00000107593","PKD2L1","polycystin 2 like 1, transient receptor potential cation channel [Source:HGNC Symbol;Acc:HGNC:9011]",9033,0.491773438,-0.580013021,2.274279519,0.040441392,0.080000856,-5.137411465
"ENSG00000121797","CCRL2","C-C motif chemokine receptor like 2 [Source:HGNC Symbol;Acc:HGNC:1612]",9034,-0.668636719,-0.732859375,-5.166514351,0.000178134,0.001369305,0.3083355
"ENSG00000112902","SEMA5A","semaphorin 5A [Source:HGNC Symbol;Acc:HGNC:10736]",9037,-0.101058594,-0.283440104,-0.612537902,0.550688646,0.640137255,-7.275858003
"ENSG00000135569","TAAR5","trace amine associated receptor 5 [Source:HGNC Symbol;Acc:HGNC:30236]",9038,0.448453125,-0.065242188,2.823142401,0.014312519,0.035632079,-4.138296263
"ENSG00000144744","UBA3","ubiquitin like modifier activating enzyme 3 [Source:HGNC Symbol;Acc:HGNC:12470]",9039,0.508316406,-0.029901042,2.317392437,0.0373285,0.0751081,-5.061812885
"ENSG00000130725","UBE2M","ubiquitin conjugating enzyme E2 M [Source:HGNC Symbol;Acc:HGNC:12491]",9040,0.731621094,-0.384802083,2.579162155,0.022810224,0.05091715,-4.591208515
"ENSG00000008294","SPAG9","sperm associated antigen 9 [Source:HGNC Symbol;Acc:HGNC:14524]",9043,-0.128195313,0.840127604,-0.670149832,0.514426327,0.607255869,-7.237423702
"ENSG00000095564","BTAF1","B-TFIID TATA-box binding protein associated factor 1 [Source:HGNC Symbol;Acc:HGNC:17307]",9044,-1.450761719,-2.772622396,-3.791693652,0.002221449,0.009000983,-2.278910396
"ENSG00000188846","RPL14","ribosomal protein L14 [Source:HGNC Symbol;Acc:HGNC:10305]",9045,-0.679503906,1.355377604,-1.853783707,0.086466216,0.146949099,-5.837929635
"ENSG00000147443","DOK2","docking protein 2 [Source:HGNC Symbol;Acc:HGNC:2991]",9046,-0.340453125,-1.419492188,-1.122837332,0.281704823,0.378006812,-6.828627777
"ENSG00000027869","SH2D2A","SH2 domain containing 2A [Source:HGNC Symbol;Acc:HGNC:10821]",9047,0.083066406,-0.150588542,0.461109681,0.652297596,0.730077271,-7.36116714
"ENSG00000117407","ARTN","artemin [Source:HGNC Symbol;Acc:HGNC:727]",9048,-0.18684375,0.57778125,-0.868463576,0.400803007,0.499220577,-7.080927318
"ENSG00000110711","AIP","aryl hydrocarbon receptor interacting protein [Source:HGNC Symbol;Acc:HGNC:358]",9049,-0.57028125,0.284804688,-2.386569518,0.032804661,0.067880279,-4.939297822
"ENSG00000152229","PSTPIP2","proline-serine-threonine phosphatase interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:9581]",9050,-0.09078125,-0.078026042,-0.499258242,0.625893461,0.706966368,-7.341852124
"ENSG00000140368","PSTPIP1","proline-serine-threonine phosphatase interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:9580]",9051,0.828714844,-0.522210938,2.296304826,0.038821572,0.077465038,-5.09886503
"ENSG00000013588","GPRC5A","G protein-coupled receptor class C group 5 member A [Source:HGNC Symbol;Acc:HGNC:9836]",9052,-0.438679688,-0.2771875,-2.311792895,0.037719562,0.075737639,-5.07166541
"ENSG00000135525","MAP7","microtubule associated protein 7 [Source:HGNC Symbol;Acc:HGNC:6869]",9053,-0.277535156,-0.431453125,-2.03329692,0.06284266,0.11381854,-5.547825517
"ENSG00000244005","NFS1","NFS1 cysteine desulfurase [Source:HGNC Symbol;Acc:HGNC:15910]",9054,-0.608578125,1.3858125,-1.455899734,0.169012844,0.251764991,-6.420607277
"ENSG00000198901","PRC1","protein regulator of cytokinesis 1 [Source:HGNC Symbol;Acc:HGNC:9341]",9055,-0.021363281,-0.88534375,-0.108325746,0.915382261,0.938749693,-7.468035065
"ENSG00000155465","SLC7A7","solute carrier family 7 member 7 [Source:HGNC Symbol;Acc:HGNC:11065]",9056,-0.155414063,0.407351563,-0.587740795,0.56672053,0.654755533,-7.291397812
"ENSG00000103064","SLC7A6","solute carrier family 7 member 6 [Source:HGNC Symbol;Acc:HGNC:11064]",9057,0.544726563,-0.673690104,1.463935145,0.166839601,0.249294368,-6.409788984
"ENSG00000007216","SLC13A2","solute carrier family 13 member 2 [Source:HGNC Symbol;Acc:HGNC:10917]",9058,-1.108652344,1.151914063,-2.971666719,0.010755807,0.028664218,-3.857688914
"ENSG00000198682","PAPSS2","3'-phosphoadenosine 5'-phosphosulfate synthase 2 [Source:HGNC Symbol;Acc:HGNC:8604]",9060,-0.4385625,-0.150726563,-1.755507399,0.102560379,0.168765532,-5.99015512
"ENSG00000138801","PAPSS1","3'-phosphoadenosine 5'-phosphosulfate synthase 1 [Source:HGNC Symbol;Acc:HGNC:8603]",9061,-0.695148438,0.872611979,-2.477767803,0.027636229,0.059191327,-4.77566942
"ENSG00000078043","PIAS2","protein inhibitor of activated STAT 2 [Source:HGNC Symbol;Acc:HGNC:17311]",9063,-0.079175781,-2.174841146,-0.245005258,0.81025619,0.859583848,-7.442194639
"ENSG00000142733","MAP3K6","mitogen-activated protein kinase kinase kinase 6 [Source:HGNC Symbol;Acc:HGNC:6858]",9064,0.471023438,-0.113078125,1.739329706,0.105451669,0.17249443,-6.014728644
"ENSG00000011347","SYT7","synaptotagmin 7 [Source:HGNC Symbol;Acc:HGNC:11514]",9066,0.492667969,0.721789063,2.674294017,0.019031519,0.044327839,-4.415993832
"ENSG00000116194","ANGPTL1","angiopoietin like 1 [Source:HGNC Symbol;Acc:HGNC:489]",9068,1.113316406,-0.6395625,5.111563739,0.000196166,0.001478846,0.20863346
"ENSG00000157224","CLDN12","claudin 12 [Source:HGNC Symbol;Acc:HGNC:2034]",9069,1.871523438,0.083075521,11.0461388,5.31e-08,1.48e-06,8.754519024
"ENSG00000129691","ASH2L","ASH2 like, histone lysine methyltransferase complex subunit [Source:HGNC Symbol;Acc:HGNC:744]",9070,1.289253906,-0.019236979,5.782424917,6.22e-05,0.000601333,1.39921398
"ENSG00000134873","CLDN10","claudin 10 [Source:HGNC Symbol;Acc:HGNC:2033]",9071,1.1595,0.234679688,5.553262358,9.14e-05,0.00081122,0.999173627
"ENSG00000156284","CLDN8","claudin 8 [Source:HGNC Symbol;Acc:HGNC:2050]",9073,0.230230469,-0.818471354,0.87057376,0.399690892,0.498053691,-7.079066341
"ENSG00000184697","CLDN6","claudin 6 [Source:HGNC Symbol;Acc:HGNC:2048]",9074,0.14403125,1.098338542,0.525950875,0.607729465,0.691267331,-7.327459622
"ENSG00000165376","CLDN2","claudin 2 [Source:HGNC Symbol;Acc:HGNC:2041]",9075,1.3371875,-0.658161458,3.506764092,0.003833429,0.01340973,-2.82973585
"ENSG00000163347","CLDN1","claudin 1 [Source:HGNC Symbol;Acc:HGNC:2032]",9076,1.611851563,-0.378723958,4.815321321,0.000332196,0.002225637,-0.335114221
"ENSG00000162595","DIRAS3","DIRAS family GTPase 3 [Source:HGNC Symbol;Acc:HGNC:687]",9077,-1.366265625,1.316632813,-4.575287999,0.000513275,0.003095776,-0.782907407
"ENSG00000169744","LDB2","LIM domain binding 2 [Source:HGNC Symbol;Acc:HGNC:6533]",9079,0.105472656,0.448052083,0.382528309,0.708216334,0.777534851,-7.396253983
"ENSG00000213937","CLDN9","claudin 9 [Source:HGNC Symbol;Acc:HGNC:2051]",9080,0.082082031,0.313950521,0.409352196,0.68890885,0.761417109,-7.384992637
"ENSG00000169789","PRY","PTPN13 like Y-linked [Source:HGNC Symbol;Acc:HGNC:14024]",9081,0.725597656,1.499994792,1.615707735,0.130022535,0.204188362,-6.197689747
"ENSG00000290724","XKRY","XK related, Y-linked (pseudogene) [Source:HGNC Symbol;Acc:HGNC:18571]",9082,-0.17921875,1.841268229,-0.22824564,0.822986576,0.869345985,-7.446432038
"ENSG00000183753","BPY2","basic charge Y-linked 2 [Source:HGNC Symbol;Acc:HGNC:13508]",9083,1.848414063,1.743575521,1.941533296,0.074059698,0.129819539,-5.697963782
"ENSG00000129864","VCY","variable charge Y-linked [Source:HGNC Symbol;Acc:HGNC:12668]",9084,0.442742188,1.491190104,0.935239976,0.366619422,0.465401502,-7.020104475
"ENSG00000172288","CDY1","chromodomain Y-linked 1 [Source:HGNC Symbol;Acc:HGNC:1809]",9085,0.4385625,1.2550625,0.633289478,0.53746635,0.628131214,-7.262387913
"ENSG00000198692","EIF1AY","eukaryotic translation initiation factor 1A Y-linked [Source:HGNC Symbol;Acc:HGNC:3252]",9086,0.183183594,1.265002604,0.16668964,0.870164838,0.90443332,-7.459435996
"ENSG00000154620","TMSB4Y","thymosin beta 4 Y-linked [Source:HGNC Symbol;Acc:HGNC:11882]",9087,0.78778125,1.4409375,1.246984047,0.234282095,0.326394509,-6.686162928
"ENSG00000127564","PKMYT1","protein kinase, membrane associated tyrosine/threonine 1 [Source:HGNC Symbol;Acc:HGNC:29650]",9088,0.351488281,1.512861979,0.702766405,0.494526052,0.589151949,-7.214236183
"ENSG00000007541","PIGQ","phosphatidylinositol glycan anchor biosynthesis class Q [Source:HGNC Symbol;Acc:HGNC:14135]",9091,0.984105469,-0.258929688,5.727715519,6.81e-05,0.000644235,1.304353018
"ENSG00000175467","SART1","spliceosome associated factor 1, recruiter of U4/U6.U5 tri-snRNP [Source:HGNC Symbol;Acc:HGNC:10538]",9092,0.474960938,-0.159054688,2.315007362,0.037494596,0.075364705,-5.066010691
"ENSG00000103423","DNAJA3","DnaJ heat shock protein family (Hsp40) member A3 [Source:HGNC Symbol;Acc:HGNC:11808]",9093,-0.485015625,-1.800859375,-1.634873787,0.125913142,0.198900114,-6.169899216
"ENSG00000276726","DNAJA3","DnaJ heat shock protein family (Hsp40) member A3 [Source:HGNC Symbol;Acc:HGNC:11808]",9093,-0.485015625,-1.800859375,-1.634873787,0.125913142,0.198900114,-6.169899216
"ENSG00000109103","UNC119","unc-119 lipid binding chaperone [Source:HGNC Symbol;Acc:HGNC:12565]",9094,0.3020625,-0.864085938,1.924901451,0.076278922,0.132988906,-5.72477193
"ENSG00000143178","TBX19","T-box transcription factor 19 [Source:HGNC Symbol;Acc:HGNC:11596]",9095,0.116917969,-0.246632813,0.452615388,0.658245501,0.734881904,-7.36526587
"ENSG00000112837","TBX18","T-box transcription factor 18 [Source:HGNC Symbol;Acc:HGNC:11595]",9096,-0.622964844,-0.796901042,-4.646576183,0.00045072,0.002813248,-0.649285725
"ENSG00000101557","USP14","ubiquitin specific peptidase 14 [Source:HGNC Symbol;Acc:HGNC:12612]",9097,-0.153078125,0.375434896,-0.803109524,0.436270083,0.534463139,-7.13655544
"ENSG00000129204","USP6","ubiquitin specific peptidase 6 [Source:HGNC Symbol;Acc:HGNC:12629]",9098,0.101535156,-0.285330729,0.449902106,0.660150539,0.73646862,-7.366559543
"ENSG00000036672","USP2","ubiquitin specific peptidase 2 [Source:HGNC Symbol;Acc:HGNC:12618]",9099,0.400992188,-0.30671875,1.552863749,0.144321416,0.222053032,-6.287262703
"ENSG00000103194","USP10","ubiquitin specific peptidase 10 [Source:HGNC Symbol;Acc:HGNC:12608]",9100,0.478136719,0.097304688,2.047021026,0.061306428,0.111562361,-5.525058377
"ENSG00000138592","USP8","ubiquitin specific peptidase 8 [Source:HGNC Symbol;Acc:HGNC:12631]",9101,-0.007949219,-0.141247396,-0.031214952,0.975569643,0.982090184,-7.473805552
"ENSG00000130988","RGN","regucalcin [Source:HGNC Symbol;Acc:HGNC:9989]",9104,-0.67365625,-1.245591146,-2.498352331,0.026582934,0.05740847,-4.738427384
"ENSG00000139505","MTMR6","myotubularin related protein 6 [Source:HGNC Symbol;Acc:HGNC:7453]",9107,0.294761719,0.034953125,1.389798696,0.187803663,0.273579745,-6.507952323
"ENSG00000003987","MTMR7","myotubularin related protein 7 [Source:HGNC Symbol;Acc:HGNC:7454]",9108,0.284105469,-0.471677083,1.148549609,0.271323553,0.366906572,-6.800115171
"ENSG00000108389","MTMR4","myotubularin related protein 4 [Source:HGNC Symbol;Acc:HGNC:7452]",9110,-0.547441406,-1.640867188,-1.496241638,0.158337711,0.239003704,-6.365865436
"ENSG00000123609","NMI","N-myc and STAT interactor [Source:HGNC Symbol;Acc:HGNC:7854]",9111,-0.013203125,0.002942708,-0.063583188,0.950264046,0.964065265,-7.472159501
"ENSG00000182979","MTA1","metastasis associated 1 [Source:HGNC Symbol;Acc:HGNC:7410]",9112,-0.211429688,-0.175875,-1.117777381,0.283782823,0.380230203,-6.834176301
"ENSG00000131023","LATS1","large tumor suppressor kinase 1 [Source:HGNC Symbol;Acc:HGNC:6514]",9113,0.268125,-0.783859375,1.037055141,0.318512387,0.416513943,-6.919860917
"ENSG00000159720","ATP6V0D1","ATPase H+ transporting V0 subunit d1 [Source:HGNC Symbol;Acc:HGNC:13724]",9114,-0.43053125,0.326809896,-1.498380717,0.157787941,0.238401801,-6.362933173
"ENSG00000093183","SEC22C","SEC22 homolog C, vesicle trafficking protein [Source:HGNC Symbol;Acc:HGNC:16828]",9117,0.225574219,-0.216210938,1.018909453,0.326732383,0.425098168,-6.938375991
"ENSG00000148798","INA","internexin neuronal intermediate filament protein alpha [Source:HGNC Symbol;Acc:HGNC:6057]",9118,0.507136719,-0.321255208,1.623693783,0.128296307,0.201917181,-6.186136476
"ENSG00000170454","KRT75","keratin 75 [Source:HGNC Symbol;Acc:HGNC:24431]",9119,-0.230980469,-1.145958333,-0.518953587,0.612465594,0.695397233,-7.331302098
"ENSG00000108932","SLC16A6","solute carrier family 16 member 6 [Source:HGNC Symbol;Acc:HGNC:10927]",9120,0.37621875,0.222046875,1.29716884,0.216998686,0.306991668,-6.62522927
"ENSG00000170190","SLC16A5","solute carrier family 16 member 5 [Source:HGNC Symbol;Acc:HGNC:10926]",9121,-0.750621094,0.8148125,-3.756576843,0.002375313,0.009467491,-2.346740482
"ENSG00000168679","SLC16A4","solute carrier family 16 member 4 [Source:HGNC Symbol;Acc:HGNC:10925]",9122,-0.454796875,0.562291667,-2.286441588,0.039539201,0.078587964,-5.116146243
"ENSG00000141526","SLC16A3","solute carrier family 16 member 3 [Source:HGNC Symbol;Acc:HGNC:10924]",9123,0.474371094,0.176705729,1.79420825,0.095927882,0.159769852,-5.930804299
"ENSG00000107438","PDLIM1","PDZ and LIM domain 1 [Source:HGNC Symbol;Acc:HGNC:2067]",9124,-0.546671875,-0.934942708,-2.089492824,0.056769685,0.104846443,-5.454109165
"ENSG00000144580","CNOT9","CCR4-NOT transcription complex subunit 9 [Source:HGNC Symbol;Acc:HGNC:10445]",9125,-1.145710938,1.299221354,-4.253250499,0.00093014,0.004789355,-1.392452498
"ENSG00000108055","SMC3","structural maintenance of chromosomes 3 [Source:HGNC Symbol;Acc:HGNC:2468]",9126,-0.262171875,0.114804688,-1.717257545,0.109512821,0.177863158,-6.048026473
"ENSG00000099957","P2RX6","purinergic receptor P2X 6 [Source:HGNC Symbol;Acc:HGNC:8538]",9127,-0.421195313,0.4945625,-1.553630707,0.144139083,0.221834493,-6.286184138
"ENSG00000136875","PRPF4","pre-mRNA processing factor 4 [Source:HGNC Symbol;Acc:HGNC:17349]",9128,-0.336269531,-0.299421875,-1.419554264,0.179140916,0.263590942,-6.469000994
"ENSG00000117360","PRPF3","pre-mRNA processing factor 3 [Source:HGNC Symbol;Acc:HGNC:17348]",9129,-0.43740625,0.340877604,-2.156512933,0.050241011,0.095252773,-5.340697487
"ENSG00000071859","FAM50A","family with sequence similarity 50 member A [Source:HGNC Symbol;Acc:HGNC:18786]",9130,-0.142796875,0.206705729,-0.612058129,0.55099645,0.64040773,-7.276164423
"ENSG00000156709","AIFM1","apoptosis inducing factor mitochondria associated 1 [Source:HGNC Symbol;Acc:HGNC:8768]",9131,-0.052378906,-0.185182292,-0.298395844,0.770091002,0.827769176,-7.426716573
"ENSG00000117013","KCNQ4","potassium voltage-gated channel subfamily Q member 4 [Source:HGNC Symbol;Acc:HGNC:6298]",9132,-1.780738281,3.744861979,-6.665119584,1.51e-05,0.000192116,2.872999332
"ENSG00000157456","CCNB2","cyclin B2 [Source:HGNC Symbol;Acc:HGNC:1580]",9133,0.742789063,-0.350091146,2.482163206,0.027407999,0.058788172,-4.767726338
"ENSG00000175305","CCNE2","cyclin E2 [Source:HGNC Symbol;Acc:HGNC:1590]",9134,-0.030445313,-0.7395,-0.12165676,0.905020981,0.930743963,-7.466391737
"ENSG00000029725","RABEP1","rabaptin, RAB GTPase binding effector protein 1 [Source:HGNC Symbol;Acc:HGNC:17677]",9135,-0.679464844,0.063039063,-2.63247416,0.020611011,0.047105829,-4.493256416
"ENSG00000114767","RRP9","ribosomal RNA processing 9, U3 small nucleolar RNA binding protein [Source:HGNC Symbol;Acc:HGNC:16829]",9136,-0.026597656,0.210747396,-0.108457748,0.915279584,0.938689564,-7.468019725
"ENSG00000076928","ARHGEF1","Rho guanine nucleotide exchange factor 1 [Source:HGNC Symbol;Acc:HGNC:681]",9138,-0.894125,1.073052083,-3.148253165,0.007651156,0.022185229,-3.520643045
"ENSG00000078699","CBFA2T2","CBFA2/RUNX1 partner transcriptional co-repressor 2 [Source:HGNC Symbol;Acc:HGNC:1536]",9139,-1.210066406,1.970015625,-4.112223002,0.001211045,0.005776585,-1.662017214
"ENSG00000145782","ATG12","autophagy related 12 [Source:HGNC Symbol;Acc:HGNC:588]",9140,-0.614140625,0.896348958,-2.197168643,0.046629921,0.089735598,-5.27107389
"ENSG00000105185","PDCD5","programmed cell death 5 [Source:HGNC Symbol;Acc:HGNC:8764]",9141,-0.427097656,-0.838838542,-1.993515018,0.067498575,0.120631415,-5.613368136
"ENSG00000291941","SYNGR3","synaptogyrin 3 [Source:HGNC Symbol;Acc:HGNC:11501]",9143,-0.320851563,0.367361979,-1.857912448,0.085842724,0.146112941,-5.83142717
"ENSG00000127561","SYNGR3","synaptogyrin 3 [Source:HGNC Symbol;Acc:HGNC:11501]",9143,-0.320851563,0.367361979,-1.857912448,0.085842724,0.146112941,-5.83142717
"ENSG00000108639","SYNGR2","synaptogyrin 2 [Source:HGNC Symbol;Acc:HGNC:11499]",9144,-1.601894531,-2.432171875,-7.454552752,4.65e-06,7.11e-05,4.101134137
"ENSG00000100321","SYNGR1","synaptogyrin 1 [Source:HGNC Symbol;Acc:HGNC:11498]",9145,0.17853125,1.297783854,0.282028643,0.782336831,0.837468609,-7.431780976
"ENSG00000185359","HGS","hepatocyte growth factor-regulated tyrosine kinase substrate [Source:HGNC Symbol;Acc:HGNC:4897]",9146,0.001078125,1.363429688,0.001123061,0.999120883,0.999429713,-7.474327654
"ENSG00000165525","NEMF","nuclear export mediator factor [Source:HGNC Symbol;Acc:HGNC:10663]",9147,0.06115625,1.048533854,0.070398825,0.944941741,0.960346856,-7.47166971
"ENSG00000107954","NEURL1","neuralized E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:7761]",9148,0.6785,1.062885417,1.891825274,0.080873159,0.139363106,-5.777701937
"ENSG00000281320","DYRK1B","dual specificity tyrosine phosphorylation regulated kinase 1B [Source:HGNC Symbol;Acc:HGNC:3092]",9149,1.129402344,0.927447917,2.497311885,0.026635232,0.057503932,-4.740312395
"ENSG00000105204","DYRK1B","dual specificity tyrosine phosphorylation regulated kinase 1B [Source:HGNC Symbol;Acc:HGNC:3092]",9149,1.129402344,0.927447917,2.497311885,0.026635232,0.057503932,-4.740312395
"ENSG00000282752","CTDP1","CTD phosphatase subunit 1 [Source:HGNC Symbol;Acc:HGNC:2498]",9150,1.046144531,1.054023438,2.50284598,0.026358195,0.057044514,-4.730282937
"ENSG00000060069","CTDP1","CTD phosphatase subunit 1 [Source:HGNC Symbol;Acc:HGNC:2498]",9150,1.046144531,1.054023438,2.50284598,0.026358195,0.057044514,-4.730282937
"ENSG00000165970","SLC6A5","solute carrier family 6 member 5 [Source:HGNC Symbol;Acc:HGNC:11051]",9152,0.483421875,1.860757813,0.890049195,0.389524999,0.488240709,-7.06170162
"ENSG00000137860","SLC28A2","solute carrier family 28 member 2 [Source:HGNC Symbol;Acc:HGNC:11002]",9153,0.090492188,0.113429688,0.694272211,0.499663939,0.593861094,-7.220373423
"ENSG00000156222","SLC28A1","solute carrier family 28 member 1 [Source:HGNC Symbol;Acc:HGNC:11001]",9154,-0.272457031,0.815083333,-1.518038695,0.152810889,0.232455793,-6.335848034
"ENSG00000174371","EXO1","exonuclease 1 [Source:HGNC Symbol;Acc:HGNC:3511]",9156,-0.525328125,-0.133539063,-2.18815133,0.047409184,0.090955382,-5.286568247
"ENSG00000172500","FIBP","FGF1 intracellular binding protein [Source:HGNC Symbol;Acc:HGNC:3705]",9158,-1.376917969,-2.299898438,-5.216600023,0.000163205,0.001282766,0.398883175
"ENSG00000160613","PCSK7","proprotein convertase subtilisin/kexin type 7 [Source:HGNC Symbol;Acc:HGNC:8748]",9159,0.255964844,-0.114502604,1.461148925,0.167590485,0.250091966,-6.413544993
"ENSG00000157680","DGKI","diacylglycerol kinase iota [Source:HGNC Symbol;Acc:HGNC:2855]",9162,-1.251355469,-0.785208333,-5.431355041,0.000112571,0.000955057,0.783509166
"ENSG00000147654","EBAG9","estrogen receptor binding site associated antigen 9 [Source:HGNC Symbol;Acc:HGNC:3123]",9166,-0.06284375,-1.172268229,-0.220605649,0.828807392,0.873632719,-7.448264892
"ENSG00000115944","COX7A2L","cytochrome c oxidase subunit 7A2 like [Source:HGNC Symbol;Acc:HGNC:2289]",9167,-0.353742188,-0.690453125,-1.914900733,0.077642333,0.134891448,-5.740829857
"ENSG00000034510","TMSB10","thymosin beta 10 [Source:HGNC Symbol;Acc:HGNC:11879]",9168,-1.010386719,0.791677083,-4.329356871,0.000807369,0.004310822,-1.247592822
"ENSG00000139218","SCAF11","SR-related CTD associated factor 11 [Source:HGNC Symbol;Acc:HGNC:10784]",9169,-1.401261719,2.388401042,-5.705967189,7.07e-05,0.000663281,1.26653091
"ENSG00000064547","LPAR2","lysophosphatidic acid receptor 2 [Source:HGNC Symbol;Acc:HGNC:3168]",9170,-0.176855469,0.082536458,-1.18529554,0.256999539,0.351303583,-6.75845648
"ENSG00000274137","MYOM2","myomesin 2 [Source:HGNC Symbol;Acc:HGNC:7614]",9172,0.236910156,-0.078447917,1.586164205,0.136584572,0.212538424,-6.240098144
"ENSG00000036448","MYOM2","myomesin 2 [Source:HGNC Symbol;Acc:HGNC:7614]",9172,0.236910156,-0.078447917,1.586164205,0.136584572,0.212538424,-6.240098144
"ENSG00000115602","IL1RL1","interleukin 1 receptor like 1 [Source:HGNC Symbol;Acc:HGNC:5998]",9173,-0.382304688,-1.125458333,-1.260503275,0.229521897,0.321042934,-6.669932754
"ENSG00000073803","MAP3K13","mitogen-activated protein kinase kinase kinase 13 [Source:HGNC Symbol;Acc:HGNC:6852]",9175,-0.944160156,0.351299479,-4.229725609,0.000971863,0.004948005,-1.437320214
"ENSG00000149305","HTR3B","5-hydroxytryptamine receptor 3B [Source:HGNC Symbol;Acc:HGNC:5298]",9177,0.454894531,-0.421052083,2.037667197,0.062349649,0.113150294,-5.54058416
"ENSG00000221838","AP4M1","adaptor related protein complex 4 subunit mu 1 [Source:HGNC Symbol;Acc:HGNC:574]",9179,0.182027344,-0.309382813,0.708374435,0.491151292,0.586048729,-7.210146351
"ENSG00000145623","OSMR","oncostatin M receptor [Source:HGNC Symbol;Acc:HGNC:8507]",9180,0.5420625,-0.605015625,1.612892005,0.130635955,0.204958459,-6.201754173
"ENSG00000116584","ARHGEF2","Rho/Rac guanine nucleotide exchange factor 2 [Source:HGNC Symbol;Acc:HGNC:682]",9181,-0.093144531,0.570268229,-0.414400015,0.685300185,0.758077315,-7.382790263
"ENSG00000198774","RASSF9","Ras association domain family member 9 [Source:HGNC Symbol;Acc:HGNC:15739]",9182,-0.063855469,-0.424726563,-0.354585385,0.728554601,0.794156748,-7.407191147
"ENSG00000086827","ZW10","zw10 kinetochore protein [Source:HGNC Symbol;Acc:HGNC:13194]",9183,-0.068054688,-0.598098958,-0.327822773,0.748236457,0.810202996,-7.41690323
